AggregationMethod,Date,Version,AirportName,PercentOfBaseline,City,State,Country
Daily,2020-11-18,1.0,Detroit Metropolitan Wayne County ,47,Romulus,Michigan,United States of America (the)
Daily,2020-05-24,1.0,Detroit Metropolitan Wayne County ,32,Romulus,Michigan,United States of America (the)
Daily,2020-07-06,1.0,Detroit Metropolitan Wayne County ,52,Romulus,Michigan,United States of America (the)
Daily,2020-10-17,1.0,Detroit Metropolitan Wayne County ,54,Romulus,Michigan,United States of America (the)
Daily,2020-07-11,1.0,Detroit Metropolitan Wayne County ,39,Romulus,Michigan,United States of America (the)
Daily,2020-09-07,1.0,Detroit Metropolitan Wayne County ,32,Romulus,Michigan,United States of America (the)
Daily,2020-10-18,1.0,Detroit Metropolitan Wayne County ,40,Romulus,Michigan,United States of America (the)
Daily,2020-10-24,1.0,Detroit Metropolitan Wayne County ,60,Romulus,Michigan,United States of America (the)
Daily,2020-11-11,1.0,Detroit Metropolitan Wayne County ,54,Romulus,Michigan,United States of America (the)
Daily,2020-05-13,1.0,Detroit Metropolitan Wayne County ,35,Romulus,Michigan,United States of America (the)
Daily,2020-06-22,1.0,Detroit Metropolitan Wayne County ,41,Romulus,Michigan,United States of America (the)
Daily,2020-06-26,1.0,Detroit Metropolitan Wayne County ,52,Romulus,Michigan,United States of America (the)
Daily,2020-07-10,1.0,Detroit Metropolitan Wayne County ,42,Romulus,Michigan,United States of America (the)
Daily,2020-09-03,1.0,Detroit Metropolitan Wayne County ,53,Romulus,Michigan,United States of America (the)
Daily,2020-11-08,1.0,Detroit Metropolitan Wayne County ,42,Romulus,Michigan,United States of America (the)
Daily,2020-07-15,1.0,Detroit Metropolitan Wayne County ,45,Romulus,Michigan,United States of America (the)
Daily,2020-08-16,1.0,Detroit Metropolitan Wayne County ,40,Romulus,Michigan,United States of America (the)
Daily,2020-08-28,1.0,Detroit Metropolitan Wayne County ,51,Romulus,Michigan,United States of America (the)
Daily,2020-09-29,1.0,Detroit Metropolitan Wayne County ,51,Romulus,Michigan,United States of America (the)
Daily,2020-10-22,1.0,Detroit Metropolitan Wayne County ,50,Romulus,Michigan,United States of America (the)
Daily,2020-11-12,1.0,Detroit Metropolitan Wayne County ,53,Romulus,Michigan,United States of America (the)
Daily,2020-03-28,1.0,Detroit Metropolitan Wayne County ,48,Romulus,Michigan,United States of America (the)
Daily,2020-04-09,1.0,Detroit Metropolitan Wayne County ,47,Romulus,Michigan,United States of America (the)
Daily,2020-08-27,1.0,Detroit Metropolitan Wayne County ,55,Romulus,Michigan,United States of America (the)
Daily,2020-09-19,1.0,Detroit Metropolitan Wayne County ,50,Romulus,Michigan,United States of America (the)
Daily,2020-10-05,1.0,Detroit Metropolitan Wayne County ,45,Romulus,Michigan,United States of America (the)
Daily,2020-11-16,1.0,Detroit Metropolitan Wayne County ,47,Romulus,Michigan,United States of America (the)
Daily,2020-11-27,1.0,Detroit Metropolitan Wayne County ,29,Romulus,Michigan,United States of America (the)
