AggregationMethod,Date,Version,AirportName,PercentOfBaseline,City,State,Country
Daily,2020-08-25,1.0,Dallas/Fort Worth International ,83,Grapevine,Texas,United States of America (the)
Daily,2020-10-12,1.0,Dallas/Fort Worth International ,96,Grapevine,Texas,United States of America (the)
Daily,2020-11-09,1.0,Dallas/Fort Worth International ,100,Grapevine,Texas,United States of America (the)
Daily,2020-07-28,1.0,Dallas/Fort Worth International ,82,Grapevine,Texas,United States of America (the)
Daily,2020-08-03,1.0,Dallas/Fort Worth International ,74,Grapevine,Texas,United States of America (the)
Daily,2020-10-27,1.0,Dallas/Fort Worth International ,85,Grapevine,Texas,United States of America (the)
Daily,2020-10-31,1.0,Dallas/Fort Worth International ,85,Grapevine,Texas,United States of America (the)
Daily,2020-04-15,1.0,Dallas/Fort Worth International ,60,Grapevine,Texas,United States of America (the)
Daily,2020-04-21,1.0,Dallas/Fort Worth International ,58,Grapevine,Texas,United States of America (the)
Daily,2020-05-09,1.0,Dallas/Fort Worth International ,42,Grapevine,Texas,United States of America (the)
Daily,2020-07-24,1.0,Dallas/Fort Worth International ,86,Grapevine,Texas,United States of America (the)
Daily,2020-08-16,1.0,Dallas/Fort Worth International ,65,Grapevine,Texas,United States of America (the)
Daily,2020-08-22,1.0,Dallas/Fort Worth International ,76,Grapevine,Texas,United States of America (the)
Daily,2020-08-24,1.0,Dallas/Fort Worth International ,82,Grapevine,Texas,United States of America (the)
Daily,2020-09-05,1.0,Dallas/Fort Worth International ,81,Grapevine,Texas,United States of America (the)
Daily,2020-09-17,1.0,Dallas/Fort Worth International ,94,Grapevine,Texas,United States of America (the)
Daily,2020-10-07,1.0,Dallas/Fort Worth International ,100,Grapevine,Texas,United States of America (the)
Daily,2020-03-17,1.0,Dallas/Fort Worth International ,88,Grapevine,Texas,United States of America (the)
Daily,2020-04-08,1.0,Dallas/Fort Worth International ,68,Grapevine,Texas,United States of America (the)
Daily,2020-04-22,1.0,Dallas/Fort Worth International ,65,Grapevine,Texas,United States of America (the)
Daily,2020-05-07,1.0,Dallas/Fort Worth International ,63,Grapevine,Texas,United States of America (the)
Daily,2020-05-30,1.0,Dallas/Fort Worth International ,56,Grapevine,Texas,United States of America (the)
Daily,2020-06-06,1.0,Dallas/Fort Worth International ,65,Grapevine,Texas,United States of America (the)
Daily,2020-06-21,1.0,Dallas/Fort Worth International ,44,Grapevine,Texas,United States of America (the)
Daily,2020-06-25,1.0,Dallas/Fort Worth International ,79,Grapevine,Texas,United States of America (the)
Daily,2020-07-08,1.0,Dallas/Fort Worth International ,91,Grapevine,Texas,United States of America (the)
Daily,2020-08-04,1.0,Dallas/Fort Worth International ,81,Grapevine,Texas,United States of America (the)
Daily,2020-06-13,1.0,Dallas/Fort Worth International ,61,Grapevine,Texas,United States of America (the)
Daily,2020-08-05,1.0,Dallas/Fort Worth International ,81,Grapevine,Texas,United States of America (the)
Daily,2020-08-29,1.0,Dallas/Fort Worth International ,84,Grapevine,Texas,United States of America (the)
